user_id,email,gender,age,country,credit_card,membership,register_date,last_updated
u1618,u1618@gmail.com,F,41,HongKong/HK,TRUE,FALSE,58:00.0,59:44.7
u1619,u1619@gmail.com,F,45,Iran/Qatar,FALSE,FALSE,16:00.0,59:44.7
u1620,u1620@gmail.com,F,55,Saudi,FALSE,FALSE,24:00.0,59:44.7
u1621,u1621@gmail.com,F,50,HongKong/HK,TRUE,FALSE,53:00.0,59:44.7
u1622,u1622@gmail.com,F,47,China,FALSE,FALSE,18:00.0,59:44.7
u1623,u1623@gmail.com,F,45,China,TRUE,FALSE,26:00.0,59:44.7
u1624,u1624@gmail.com,F,37,HongKong/HK,FALSE,FALSE,24:00.0,59:44.7
u1625,u1625@gmail.com,F,52,Vietnam,TRUE,FALSE,31:00.0,59:44.7
u1626,u1626@gmail.com,F,28,China,FALSE,TRUE,24:00.0,59:44.7
u1627,u1627@gmail.com,F,52,HongKong/HK,TRUE,FALSE,30:00.0,59:44.7
u1628,u1628@gmail.com,F,39,Saudi,FALSE,FALSE,36:00.0,59:44.7
u1629,u1629@gmail.com,F,30,Vietnam,TRUE,FALSE,29:00.0,59:44.7
u1630,u1630@gmail.com,F,26,HongKong/HK,FALSE,FALSE,27:00.0,59:44.7
u1631,u1631@gmail.com,F,23,U.S.A,TRUE,FALSE,13:00.0,59:44.7
u1632,u1632@gmail.com,F,46,Saudi,TRUE,FALSE,22:00.0,59:44.7
u1633,u1633@gmail.com,F,29,U.S.A,TRUE,FALSE,14:00.0,59:44.7
u1634,u1634@gmail.com,F,33,China,FALSE,FALSE,33:00.0,59:44.7
u1635,u1635@gmail.com,F,34,HongKong/HK,TRUE,FALSE,53:00.0,59:44.8
u1636,u1636@gmail.com,M,41,China,TRUE,FALSE,58:00.0,59:44.8
u1637,u1637@gmail.com,F,45,HongKong/HK,TRUE,FALSE,34:00.0,59:44.8
u1638,u1638@gmail.com,F,20,China,FALSE,FALSE,18:00.0,59:44.8
u1639,u1639@gmail.com,M,34,Vietnam,TRUE,FALSE,38:00.0,59:44.8
u1640,u1640@gmail.com,F,23,U.S.A,FALSE,FALSE,16:00.0,59:44.8
u1641,u1641@gmail.com,F,52,U.S.A,TRUE,FALSE,32:00.0,59:44.8
u1642,u1642@gmail.com,F,29,China,TRUE,FALSE,36:00.0,59:44.8
u1643,u1643@gmail.com,F,35,U.S.A,TRUE,FALSE,17:00.0,59:44.8
u1644,u1644@gmail.com,F,33,Saudi,TRUE,TRUE,49:00.0,59:44.8
u1645,u1645@gmail.com,F,41,U.S.A,TRUE,FALSE,28:00.0,59:44.8
u1646,u1646@gmail.com,F,36,China,TRUE,FALSE,23:00.0,59:44.8
u1647,u1647@gmail.com,F,34,Vietnam,TRUE,FALSE,26:00.0,59:44.8
u1648,u1648@gmail.com,F,39,China,FALSE,FALSE,54:00.0,59:44.8
u1649,u1649@gmail.com,F,38,U.S.A,TRUE,FALSE,43:00.0,59:44.8
u1650,u1650@gmail.com,F,40,U.S.A,TRUE,FALSE,21:00.0,59:44.8
u1651,u1651@gmail.com,M,35,China,FALSE,FALSE,55:00.0,59:44.8
u1652,u1652@gmail.com,F,30,U.S.A,TRUE,FALSE,33:00.0,59:44.8
u1653,u1653@gmail.com,F,23,HongKong/HK,TRUE,TRUE,17:00.0,59:44.8
u1654,u1654@gmail.com,F,32,Saudi,FALSE,FALSE,37:00.0,59:44.8
u1655,u1655@gmail.com,F,34,U.S.A,TRUE,FALSE,58:00.0,59:44.8
u1656,u1656@gmail.com,F,33,Vietnam,TRUE,FALSE,34:00.0,59:44.8
u1657,u1657@gmail.com,F,37,HongKong/HK,TRUE,FALSE,57:00.0,59:44.8
u1658,u1658@gmail.com,F,27,U.S.A,TRUE,FALSE,18:00.0,59:44.9
u1659,u1659@gmail.com,F,25,U.S.A,TRUE,FALSE,31:00.0,59:44.9
u1660,u1660@gmail.com,F,40,U.S.A,TRUE,FALSE,28:00.0,59:44.9
u1661,u1661@gmail.com,M,44,HongKong/HK,TRUE,FALSE,15:00.0,59:44.9
u1662,u1662@gmail.com,F,39,Vietnam,TRUE,FALSE,43:00.0,59:44.9
u1663,u1663@gmail.com,F,27,China,TRUE,FALSE,30:00.0,59:44.9
u1664,u1664@gmail.com,F,39,Saudi,TRUE,FALSE,58:00.0,59:44.9
u1665,u1665@gmail.com,F,53,China,FALSE,FALSE,37:00.0,59:44.9
u1666,u1666@gmail.com,F,24,U.S.A,TRUE,FALSE,54:00.0,59:44.9
u1667,u1667@gmail.com,F,55,Saudi,TRUE,FALSE,39:00.0,59:44.9
u1668,u1668@gmail.com,F,49,HongKong/HK,FALSE,FALSE,38:00.0,59:44.9
u1669,u1669@gmail.com,F,35,China,TRUE,FALSE,31:00.0,59:44.9
u1670,u1670@gmail.com,F,53,Vietnam,TRUE,TRUE,43:00.0,59:44.9
u1671,u1671@gmail.com,F,40,HongKong/HK,TRUE,FALSE,28:00.0,59:44.9
u1672,u1672@gmail.com,F,48,China,TRUE,FALSE,44:00.0,59:44.9
u1673,u1673@gmail.com,M,40,China,FALSE,FALSE,30:00.0,59:44.9
u1674,u1674@gmail.com,F,27,China,FALSE,TRUE,13:00.0,59:44.9
u1675,u1675@gmail.com,F,20,HongKong/HK,TRUE,FALSE,34:00.0,59:44.9
u1676,u1676@gmail.com,F,38,U.S.A,FALSE,TRUE,59:00.0,59:44.9
u1677,u1677@gmail.com,F,44,HongKong/HK,TRUE,FALSE,35:00.0,59:44.9
u1678,u1678@gmail.com,F,16,U.S.A,TRUE,FALSE,26:00.0,59:44.9
u1679,u1679@gmail.com,M,43,U.S.A,TRUE,FALSE,32:00.0,59:45.0
u1680,u1680@gmail.com,F,37,Saudi,FALSE,FALSE,48:00.0,59:45.0
u1681,u1681@gmail.com,F,48,China,TRUE,FALSE,50:00.0,59:45.0
u1682,u1682@gmail.com,F,43,China,TRUE,FALSE,47:00.0,59:45.0
u1683,u1683@gmail.com,F,25,Vietnam,FALSE,FALSE,50:00.0,59:45.0
u1684,u1684@gmail.com,M,44,Vietnam,TRUE,FALSE,27:00.0,59:45.0
u1685,u1685@gmail.com,F,37,U.S.A,TRUE,FALSE,58:00.0,59:45.0
u1686,u1686@gmail.com,F,33,U.S.A,TRUE,TRUE,50:00.0,59:45.0
u1687,u1687@gmail.com,F,19,China,TRUE,FALSE,43:00.0,59:45.0
u1688,u1688@gmail.com,F,42,Vietnam,TRUE,FALSE,35:00.0,59:45.0
u1689,u1689@gmail.com,F,46,China,FALSE,FALSE,20:00.0,59:45.0
u1690,u1690@gmail.com,F,38,Saudi,TRUE,FALSE,44:00.0,59:45.0
u1691,u1691@gmail.com,F,55,China,TRUE,FALSE,13:00.0,59:45.0
u1692,u1692@gmail.com,F,52,China,TRUE,FALSE,16:00.0,59:45.0
u1693,u1693@gmail.com,F,40,China,TRUE,FALSE,59:00.0,59:45.0
u1694,u1694@gmail.com,F,51,HongKong/HK,TRUE,FALSE,16:00.0,59:45.0
u1695,u1695@gmail.com,F,36,China,TRUE,FALSE,42:00.0,59:45.0
u1696,u1696@gmail.com,F,43,Iran/Qatar,FALSE,FALSE,16:00.0,59:45.0
u1697,u1697@gmail.com,F,25,China,FALSE,FALSE,25:00.0,59:45.0
u1698,u1698@gmail.com,F,40,U.S.A,TRUE,FALSE,41:00.0,59:45.0
u1699,u1699@gmail.com,F,28,China,TRUE,FALSE,51:00.0,59:45.0
u1700,u1700@gmail.com,F,24,China,TRUE,FALSE,27:00.0,59:45.0
u1701,u1701@gmail.com,F,44,HongKong/HK,TRUE,FALSE,32:00.0,59:45.1
u1702,u1702@gmail.com,F,41,U.S.A,TRUE,FALSE,26:00.0,59:45.1
u1703,u1703@gmail.com,F,34,Vietnam,TRUE,FALSE,43:00.0,59:45.1
u1704,u1704@gmail.com,F,41,U.S.A,TRUE,FALSE,39:00.0,59:45.1
u1705,u1705@gmail.com,F,28,China,TRUE,TRUE,52:00.0,59:45.1
u1706,u1706@gmail.com,F,47,China,FALSE,FALSE,21:00.0,59:45.1
u1707,u1707@gmail.com,F,34,U.S.A,FALSE,FALSE,43:00.0,59:45.1
u1708,u1708@gmail.com,F,58,China,FALSE,FALSE,54:00.0,59:45.1
u1709,u1709@gmail.com,F,21,HongKong/HK,TRUE,FALSE,30:00.0,59:45.1
u1710,u1710@gmail.com,F,21,U.S.A,TRUE,FALSE,41:00.0,59:45.1
u1711,u1711@gmail.com,F,49,HongKong/HK,FALSE,FALSE,28:00.0,59:45.1
u1712,u1712@gmail.com,F,23,China,TRUE,FALSE,22:00.0,59:45.1
u1713,u1713@gmail.com,F,33,HongKong/HK,TRUE,FALSE,16:00.0,59:45.1
u1714,u1714@gmail.com,F,36,U.S.A,TRUE,FALSE,37:00.0,59:45.1
u1715,u1715@gmail.com,F,37,U.S.A,FALSE,FALSE,56:00.0,59:45.1
u1716,u1716@gmail.com,F,41,Vietnam,TRUE,FALSE,14:00.0,59:45.1
u1717,u1717@gmail.com,F,31,China,TRUE,FALSE,44:00.0,59:45.1
u1718,u1718@gmail.com,F,30,HongKong/HK,TRUE,FALSE,48:00.0,59:45.1
u1719,u1719@gmail.com,F,37,China,FALSE,FALSE,52:00.0,59:45.1
u1720,u1720@gmail.com,F,49,Saudi,TRUE,FALSE,29:00.0,59:45.1
u1721,u1721@gmail.com,F,47,HongKong/HK,FALSE,FALSE,14:00.0,59:45.2
u1722,u1722@gmail.com,F,38,HongKong/HK,TRUE,FALSE,57:00.0,59:45.2
u1723,u1723@gmail.com,F,38,HongKong/HK,FALSE,TRUE,30:00.0,59:45.2
u1724,u1724@gmail.com,M,37,China,TRUE,FALSE,14:00.0,59:45.2
u1725,u1725@gmail.com,F,47,U.S.A,TRUE,TRUE,21:00.0,59:45.2
u1726,u1726@gmail.com,F,31,U.S.A,TRUE,FALSE,25:00.0,59:45.2
u1727,u1727@gmail.com,F,37,China,TRUE,FALSE,52:00.0,59:45.2
u1728,u1728@gmail.com,F,37,China,TRUE,FALSE,13:00.0,59:45.2
u1729,u1729@gmail.com,F,20,Saudi,TRUE,FALSE,27:00.0,59:45.2
u1730,u1730@gmail.com,F,27,U.S.A,FALSE,FALSE,32:00.0,59:45.2
u1731,u1731@gmail.com,F,23,Saudi,TRUE,FALSE,59:00.0,59:45.2
u1732,u1732@gmail.com,F,43,Saudi,TRUE,FALSE,46:00.0,59:45.2
u1733,u1733@gmail.com,F,30,HongKong/HK,FALSE,FALSE,21:00.0,59:45.2
u1734,u1734@gmail.com,F,49,U.S.A,TRUE,FALSE,41:00.0,59:45.2
u1735,u1735@gmail.com,F,23,China,TRUE,FALSE,52:00.0,59:45.2
u1736,u1736@gmail.com,F,14,China,TRUE,FALSE,19:00.0,59:45.2
u1737,u1737@gmail.com,F,25,China,TRUE,FALSE,21:00.0,59:45.2
u1738,u1738@gmail.com,F,34,Saudi,TRUE,FALSE,25:00.0,59:45.2
u1739,u1739@gmail.com,F,32,Vietnam,FALSE,FALSE,27:00.0,59:45.2
u1740,u1740@gmail.com,F,41,U.S.A,TRUE,FALSE,43:00.0,59:45.2
u1741,u1741@gmail.com,F,52,China,TRUE,FALSE,23:00.0,59:45.2
u1742,u1742@gmail.com,F,46,U.S.A,TRUE,TRUE,54:00.0,59:45.2
u1743,u1743@gmail.com,F,35,HongKong/HK,TRUE,FALSE,39:00.0,59:45.3
u1744,u1744@gmail.com,F,43,U.S.A,TRUE,FALSE,24:00.0,59:45.3
u1745,u1745@gmail.com,F,37,Vietnam,TRUE,FALSE,40:00.0,59:45.3
u1746,u1746@gmail.com,F,47,Iran/Qatar,TRUE,FALSE,17:00.0,59:45.3
u1747,u1747@gmail.com,F,34,China,TRUE,FALSE,39:00.0,59:45.3
u1748,u1748@gmail.com,F,54,U.S.A,FALSE,FALSE,31:00.0,59:45.3
u1749,u1749@gmail.com,F,41,HongKong/HK,FALSE,FALSE,41:00.0,59:45.3
u1750,u1750@gmail.com,F,33,China,TRUE,FALSE,41:00.0,59:45.3
u1751,u1751@gmail.com,F,38,HongKong/HK,FALSE,FALSE,44:00.0,59:45.3
u1752,u1752@gmail.com,F,45,HongKong/HK,FALSE,TRUE,23:00.0,59:45.3
u1753,u1753@gmail.com,F,30,Vietnam,TRUE,TRUE,31:00.0,59:45.3
u1754,u1754@gmail.com,M,23,Vietnam,TRUE,FALSE,38:00.0,59:45.3
u1755,u1755@gmail.com,F,37,U.S.A,TRUE,FALSE,21:00.0,59:45.3
u1756,u1756@gmail.com,F,42,U.S.A,FALSE,FALSE,35:00.0,59:45.3
u1757,u1757@gmail.com,F,16,U.S.A,FALSE,FALSE,49:00.0,59:45.3
u1758,u1758@gmail.com,F,51,U.S.A,TRUE,FALSE,32:00.0,59:45.3
u1759,u1759@gmail.com,F,38,HongKong/HK,TRUE,FALSE,37:00.0,59:45.3
u1760,u1760@gmail.com,F,43,U.S.A,TRUE,TRUE,31:00.0,59:45.3
u1761,u1761@gmail.com,F,34,HongKong/HK,TRUE,FALSE,29:00.0,59:45.3
u1762,u1762@gmail.com,F,47,China,TRUE,FALSE,34:00.0,59:45.3
u1763,u1763@gmail.com,F,60,China,FALSE,FALSE,29:00.0,59:45.4
u1764,u1764@gmail.com,F,53,U.S.A,TRUE,FALSE,22:00.0,59:45.4
u1765,u1765@gmail.com,F,46,U.S.A,TRUE,FALSE,21:00.0,59:45.4
u1766,u1766@gmail.com,F,32,China,FALSE,FALSE,23:00.0,59:45.4
u1767,u1767@gmail.com,F,46,China,FALSE,FALSE,31:00.0,59:45.4
u1768,u1768@gmail.com,F,50,HongKong/HK,TRUE,TRUE,54:00.0,59:45.4
u1769,u1769@gmail.com,F,59,Iran/Qatar,TRUE,FALSE,14:00.0,59:45.4
u1770,u1770@gmail.com,F,31,Saudi,TRUE,FALSE,39:00.0,59:45.4
u1771,u1771@gmail.com,M,25,China,FALSE,FALSE,55:00.0,59:45.4
u1772,u1772@gmail.com,F,32,U.S.A,FALSE,FALSE,56:00.0,59:45.4
u1773,u1773@gmail.com,F,56,China,TRUE,FALSE,43:00.0,59:45.4
u1774,u1774@gmail.com,F,37,China,TRUE,FALSE,17:00.0,59:45.4
u1775,u1775@gmail.com,F,45,U.S.A,FALSE,FALSE,26:00.0,59:45.4
u1776,u1776@gmail.com,F,38,Iran/Qatar,TRUE,FALSE,14:00.0,59:45.4
u1777,u1777@gmail.com,M,28,HongKong/HK,TRUE,FALSE,35:00.0,59:45.4
u1778,u1778@gmail.com,M,52,Vietnam,TRUE,FALSE,15:00.0,59:45.4
u1779,u1779@gmail.com,F,43,China,FALSE,FALSE,51:00.0,59:45.4
u1780,u1780@gmail.com,F,33,HongKong/HK,TRUE,FALSE,14:00.0,59:45.4
u1781,u1781@gmail.com,F,41,Vietnam,TRUE,FALSE,52:00.0,59:45.4
u1782,u1782@gmail.com,F,30,Saudi,FALSE,FALSE,35:00.0,59:45.4
u1783,u1783@gmail.com,F,32,HongKong/HK,TRUE,FALSE,29:00.0,59:45.5
u1784,u1784@gmail.com,F,51,China,FALSE,FALSE,19:00.0,59:45.5
u1785,u1785@gmail.com,F,32,China,TRUE,FALSE,47:00.0,59:45.5
u1786,u1786@gmail.com,F,55,HongKong/HK,TRUE,FALSE,55:00.0,59:45.5
u1787,u1787@gmail.com,F,30,U.S.A,TRUE,TRUE,34:00.0,59:45.5
u1788,u1788@gmail.com,M,19,Vietnam,TRUE,FALSE,21:00.0,59:45.5
u1789,u1789@gmail.com,F,44,HongKong/HK,FALSE,FALSE,32:00.0,59:45.5
u1790,u1790@gmail.com,F,34,HongKong/HK,FALSE,FALSE,42:00.0,59:45.5
u1791,u1791@gmail.com,F,48,HongKong/HK,FALSE,TRUE,43:00.0,59:45.5
u1792,u1792@gmail.com,F,18,U.S.A,FALSE,FALSE,18:00.0,59:45.5
u1793,u1793@gmail.com,F,34,China,TRUE,FALSE,56:00.0,59:45.5
u1794,u1794@gmail.com,M,48,Vietnam,FALSE,FALSE,59:00.0,59:45.5
u1795,u1795@gmail.com,F,31,U.S.A,TRUE,FALSE,53:00.0,59:45.5
u1796,u1796@gmail.com,F,65,Saudi,TRUE,FALSE,35:00.0,59:45.5
u1797,u1797@gmail.com,F,32,China,FALSE,FALSE,58:00.0,59:45.5
u1798,u1798@gmail.com,F,44,Saudi,FALSE,FALSE,54:00.0,59:45.5
u1799,u1799@gmail.com,F,18,U.S.A,TRUE,FALSE,20:00.0,59:45.5
u1800,u1800@gmail.com,F,46,HongKong/HK,TRUE,FALSE,13:00.0,59:45.5
u1801,u1801@gmail.com,M,31,China,TRUE,FALSE,24:00.0,59:45.5
u1802,u1802@gmail.com,F,48,China,TRUE,FALSE,57:00.0,59:45.5
u1803,u1803@gmail.com,F,33,HongKong/HK,FALSE,FALSE,54:00.0,59:45.6
u1804,u1804@gmail.com,F,43,HongKong/HK,TRUE,FALSE,16:00.0,59:45.6
u1805,u1805@gmail.com,F,48,China,TRUE,FALSE,54:00.0,59:45.6
u1806,u1806@gmail.com,F,37,U.S.A,TRUE,FALSE,57:00.0,59:45.6
u1807,u1807@gmail.com,F,33,China,TRUE,FALSE,42:00.0,59:45.6
u1808,u1808@gmail.com,F,45,China,FALSE,FALSE,49:00.0,59:45.6
u1809,u1809@gmail.com,F,61,U.S.A,FALSE,FALSE,31:00.0,59:45.6
u1810,u1810@gmail.com,F,28,China,FALSE,FALSE,57:00.0,59:45.6
u1811,u1811@gmail.com,F,57,U.S.A,TRUE,FALSE,45:00.0,59:45.6
u1812,u1812@gmail.com,F,34,U.S.A,TRUE,FALSE,52:00.0,59:45.6
u1813,u1813@gmail.com,F,49,HongKong/HK,TRUE,FALSE,21:00.0,59:45.6
u1814,u1814@gmail.com,F,33,U.S.A,TRUE,FALSE,54:00.0,59:45.6
u1815,u1815@gmail.com,F,41,HongKong/HK,FALSE,FALSE,58:00.0,59:45.6
u1816,u1816@gmail.com,F,41,U.S.A,TRUE,TRUE,27:00.0,59:45.6
u1817,u1817@gmail.com,F,32,U.S.A,TRUE,FALSE,41:00.0,59:45.6
u1818,u1818@gmail.com,F,56,Saudi,FALSE,FALSE,54:00.0,59:45.6
u1819,u1819@gmail.com,F,49,Iran/Qatar,TRUE,FALSE,21:00.0,59:45.6
u1820,u1820@gmail.com,M,28,HongKong/HK,FALSE,FALSE,18:00.0,59:45.6
u1821,u1821@gmail.com,F,18,HongKong/HK,FALSE,FALSE,36:00.0,59:45.6
u1822,u1822@gmail.com,F,47,China,FALSE,FALSE,44:00.0,59:45.6
u1823,u1823@gmail.com,F,31,China,FALSE,FALSE,26:00.0,59:45.6
u1824,u1824@gmail.com,F,44,U.S.A,TRUE,FALSE,29:00.0,59:45.6
u1825,u1825@gmail.com,F,39,Saudi,FALSE,FALSE,59:00.0,59:45.7
u1826,u1826@gmail.com,F,33,Vietnam,FALSE,TRUE,15:00.0,59:45.7
u1827,u1827@gmail.com,F,42,U.S.A,TRUE,FALSE,14:00.0,59:45.7
u1828,u1828@gmail.com,F,39,Saudi,TRUE,TRUE,51:00.0,59:45.7
u1829,u1829@gmail.com,F,28,China,FALSE,FALSE,44:00.0,59:45.7
u1830,u1830@gmail.com,F,26,Iran/Qatar,FALSE,FALSE,24:00.0,59:45.7
u1831,u1831@gmail.com,F,35,U.S.A,FALSE,FALSE,59:00.0,59:45.7
u1832,u1832@gmail.com,F,36,U.S.A,TRUE,FALSE,36:00.0,59:45.7
u1833,u1833@gmail.com,F,47,U.S.A,TRUE,FALSE,41:00.0,59:45.7
u1834,u1834@gmail.com,F,31,Saudi,TRUE,FALSE,58:00.0,59:45.7
u1835,u1835@gmail.com,F,34,HongKong/HK,TRUE,FALSE,13:00.0,59:45.7
u1836,u1836@gmail.com,F,36,Saudi,FALSE,FALSE,16:00.0,59:45.7
u1837,u1837@gmail.com,M,42,Vietnam,TRUE,FALSE,49:00.0,59:45.7
u1838,u1838@gmail.com,F,40,U.S.A,TRUE,FALSE,27:00.0,59:45.7
u1839,u1839@gmail.com,F,38,China,TRUE,FALSE,20:00.0,59:45.7
u1840,u1840@gmail.com,F,44,U.S.A,TRUE,FALSE,41:00.0,59:45.7
u1841,u1841@gmail.com,F,52,China,FALSE,FALSE,31:00.0,59:45.7
u1842,u1842@gmail.com,F,45,HongKong/HK,TRUE,TRUE,49:00.0,59:45.7
u1843,u1843@gmail.com,F,35,U.S.A,TRUE,FALSE,46:00.0,59:45.7
u1844,u1844@gmail.com,F,29,U.S.A,TRUE,FALSE,33:00.0,59:45.7
u1845,u1845@gmail.com,F,27,China,TRUE,TRUE,30:00.0,59:45.7
u1846,u1846@gmail.com,F,43,HongKong/HK,TRUE,FALSE,20:00.0,59:45.7
u1847,u1847@gmail.com,F,39,U.S.A,FALSE,FALSE,38:00.0,59:45.8
u1848,u1848@gmail.com,F,37,China,TRUE,FALSE,17:00.0,59:45.8
u1849,u1849@gmail.com,F,44,U.S.A,TRUE,FALSE,15:00.0,59:45.8
u1850,u1850@gmail.com,F,43,China,FALSE,FALSE,15:00.0,59:45.8
u1851,u1851@gmail.com,F,52,U.S.A,TRUE,FALSE,43:00.0,59:45.8
u1852,u1852@gmail.com,F,37,Saudi,FALSE,FALSE,51:00.0,59:45.8
u1853,u1853@gmail.com,F,52,China,FALSE,FALSE,55:00.0,59:45.8
u1854,u1854@gmail.com,F,21,HongKong/HK,TRUE,FALSE,40:00.0,59:45.8
u1855,u1855@gmail.com,F,24,HongKong/HK,TRUE,TRUE,49:00.0,59:45.8
u1856,u1856@gmail.com,F,39,Vietnam,TRUE,FALSE,51:00.0,59:45.8
u1857,u1857@gmail.com,F,32,China,TRUE,FALSE,55:00.0,59:45.8
u1858,u1858@gmail.com,F,33,U.S.A,TRUE,FALSE,17:00.0,59:45.8
u1859,u1859@gmail.com,F,49,China,TRUE,FALSE,26:00.0,59:45.8
u1860,u1860@gmail.com,F,54,U.S.A,FALSE,FALSE,34:00.0,59:45.8
u1861,u1861@gmail.com,F,34,China,FALSE,FALSE,49:00.0,59:45.8
u1862,u1862@gmail.com,F,24,China,TRUE,FALSE,45:00.0,59:45.8
u1863,u1863@gmail.com,F,47,Saudi,TRUE,FALSE,19:00.0,59:45.8
u1864,u1864@gmail.com,F,41,Vietnam,TRUE,FALSE,35:00.0,59:45.8
u1865,u1865@gmail.com,M,39,China,TRUE,FALSE,59:00.0,59:45.8
u1866,u1866@gmail.com,F,45,U.S.A,TRUE,TRUE,46:00.0,59:45.8
u1867,u1867@gmail.com,F,29,U.S.A,TRUE,FALSE,43:00.0,59:45.8
u1868,u1868@gmail.com,F,31,HongKong/HK,TRUE,FALSE,30:00.0,59:45.9
u1869,u1869@gmail.com,F,30,U.S.A,TRUE,FALSE,46:00.0,59:45.9
u1870,u1870@gmail.com,F,39,U.S.A,TRUE,FALSE,30:00.0,59:45.9
u1871,u1871@gmail.com,F,47,HongKong/HK,FALSE,FALSE,50:00.0,59:45.9
u1872,u1872@gmail.com,F,35,China,TRUE,FALSE,31:00.0,59:45.9
u1873,u1873@gmail.com,F,49,China,TRUE,FALSE,55:00.0,59:45.9
u1874,u1874@gmail.com,F,48,U.S.A,FALSE,FALSE,19:00.0,59:45.9
u1875,u1875@gmail.com,M,50,HongKong/HK,TRUE,FALSE,46:00.0,59:45.9
u1876,u1876@gmail.com,F,47,U.S.A,FALSE,FALSE,14:00.0,59:45.9
u1877,u1877@gmail.com,F,52,U.S.A,FALSE,FALSE,47:00.0,59:45.9
u1878,u1878@gmail.com,F,37,U.S.A,TRUE,FALSE,31:00.0,59:45.9
u1879,u1879@gmail.com,F,31,Saudi,TRUE,FALSE,38:00.0,59:45.9
u1880,u1880@gmail.com,F,51,China,TRUE,FALSE,24:00.0,59:45.9
u1881,u1881@gmail.com,F,39,China,FALSE,FALSE,28:00.0,59:45.9
u1882,u1882@gmail.com,F,65,China,FALSE,FALSE,26:00.0,59:45.9
u1883,u1883@gmail.com,F,26,China,TRUE,FALSE,34:00.0,59:45.9
u1884,u1884@gmail.com,F,51,HongKong/HK,FALSE,FALSE,48:00.0,59:45.9
u1885,u1885@gmail.com,F,54,U.S.A,TRUE,FALSE,21:00.0,59:45.9
u1886,u1886@gmail.com,F,64,China,TRUE,FALSE,23:00.0,59:45.9
u1887,u1887@gmail.com,F,42,U.S.A,FALSE,FALSE,24:00.0,59:45.9
u1888,u1888@gmail.com,F,40,HongKong/HK,TRUE,FALSE,55:00.0,59:45.9
u1889,u1889@gmail.com,M,43,China,FALSE,FALSE,39:00.0,59:46.0
u1890,u1890@gmail.com,F,40,China,FALSE,FALSE,33:00.0,59:46.0
u1891,u1891@gmail.com,F,30,Vietnam,TRUE,FALSE,52:00.0,59:46.0
u1892,u1892@gmail.com,F,28,Vietnam,FALSE,FALSE,27:00.0,59:46.0
u1893,u1893@gmail.com,M,34,Vietnam,TRUE,FALSE,59:00.0,59:46.0
u1894,u1894@gmail.com,F,26,HongKong/HK,FALSE,FALSE,18:00.0,59:46.0
u1895,u1895@gmail.com,F,34,U.S.A,TRUE,FALSE,58:00.0,59:46.0
u1896,u1896@gmail.com,F,51,China,TRUE,FALSE,44:00.0,59:46.0
u1897,u1897@gmail.com,F,37,U.S.A,FALSE,TRUE,19:00.0,59:46.0
u1898,u1898@gmail.com,F,47,China,TRUE,FALSE,38:00.0,59:46.0
u1899,u1899@gmail.com,F,69,U.S.A,TRUE,FALSE,45:00.0,59:46.0
u1900,u1900@gmail.com,F,49,China,TRUE,FALSE,44:00.0,59:46.0
u1901,u1901@gmail.com,F,26,China,TRUE,FALSE,14:00.0,59:46.0
u1902,u1902@gmail.com,F,51,China,TRUE,FALSE,13:00.0,59:46.0
u1903,u1903@gmail.com,F,40,China,TRUE,FALSE,15:00.0,59:46.0
u1904,u1904@gmail.com,F,38,China,TRUE,FALSE,17:00.0,59:46.0
u1905,u1905@gmail.com,F,54,U.S.A,FALSE,FALSE,56:00.0,59:46.0
u1906,u1906@gmail.com,F,32,China,TRUE,FALSE,35:00.0,59:46.0
u1907,u1907@gmail.com,F,53,U.S.A,FALSE,FALSE,53:00.0,59:46.0
u1908,u1908@gmail.com,F,35,HongKong/HK,FALSE,FALSE,44:00.0,59:46.0
u1909,u1909@gmail.com,M,52,HongKong/HK,FALSE,FALSE,52:00.0,59:46.1
u1910,u1910@gmail.com,F,34,HongKong/HK,TRUE,FALSE,48:00.0,59:46.1
u1911,u1911@gmail.com,F,63,U.S.A,TRUE,FALSE,28:00.0,59:46.1
u1912,u1912@gmail.com,F,39,China,TRUE,FALSE,56:00.0,59:46.1
u1913,u1913@gmail.com,F,51,Saudi,FALSE,TRUE,25:00.0,59:46.1
u1914,u1914@gmail.com,F,61,U.S.A,TRUE,FALSE,21:00.0,59:46.1
u1915,u1915@gmail.com,F,45,China,FALSE,FALSE,49:00.0,59:46.1
u1916,u1916@gmail.com,F,43,China,TRUE,FALSE,27:00.0,59:46.1
u1917,u1917@gmail.com,F,36,U.S.A,FALSE,FALSE,36:00.0,59:46.1
u1918,u1918@gmail.com,F,42,China,TRUE,FALSE,38:00.0,59:46.1
u1919,u1919@gmail.com,F,40,U.S.A,TRUE,TRUE,55:00.0,59:46.1
u1920,u1920@gmail.com,F,42,China,FALSE,FALSE,42:00.0,59:46.1
u1921,u1921@gmail.com,F,47,China,FALSE,FALSE,24:00.0,59:46.1
u1922,u1922@gmail.com,F,13,U.S.A,FALSE,FALSE,15:00.0,59:46.1
u1923,u1923@gmail.com,F,47,China,TRUE,TRUE,48:00.0,59:46.1
u1924,u1924@gmail.com,F,26,China,FALSE,FALSE,27:00.0,59:46.1
u1925,u1925@gmail.com,F,56,U.S.A,TRUE,FALSE,35:00.0,59:46.1
u1926,u1926@gmail.com,F,36,HongKong/HK,FALSE,FALSE,48:00.0,59:46.1
